id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm
8.30824E+17,34593209,Amazing Vacation,Topanga,34.04217403,-118.5742273,Entire home/apt,210,1,1,50,31,1
6.32788E+17,460441445,Yurika,West Hollywood,34.0903,-118.3466,Entire home/apt,315,25,1,1,178,1
6.66599E+17,96071540,Carly,Topanga,34.11535,-118.57942,Entire home/apt,225,2,14,2,298,14
6.19625E+17,448785266,Har,West Adams,34.03133,-118.34522,Entire home/apt,185,31,2,3,341,2
7.5579E+17,34593209,Amazing Vacation,Topanga,34.04229,-118.57421,Entire home/apt,372,1,12,50,39,12
35689852,173752363,Desmond,Hawthorne,33.90941,-118.32738,Private room,85,3,1,3,88,0
5.90888E+17,175319421,Kriss,North Hills,34.24321,-118.46008,Entire home/apt,99,1,35,1,344,35
30740055,16016535,Katherine,Malibu,34.03912,-118.63893,Entire home/apt,309,4,105,3,263,40
52306952,423347314,Monica,Pasadena,34.15746,-118.1283,Entire home/apt,139,7,9,1,83,7
6.67386E+17,33601563,Jillian,Lake Balboa,34.21995,-118.50775,Private room,45,30,3,2,150,3
41199153,257092364,Sunny,Hacienda Heights,33.99581,-117.9366,Private room,50,1,31,28,66,19
8.0719E+17,213524883,Cubier,Veterans Administration,34.06493,-118.46774,Entire home/apt,290,2,2,40,72,2
13311005,75221370,Romina,Winnetka,34.21579,-118.58509,Private room,68,2,280,1,150,37
2762666,14129709,Mildred,Playa Vista,33.97489,-118.42985,Entire home/apt,168,30,0,1,364,0
8.00864E+17,7208794,Joseph,Glendale,34.16412404,-118.2699218,Entire home/apt,181,2,5,7,312,5
49771661,102801647,Lana,Beverly Crest,34.10913,-118.43429,Private room,53,30,7,3,323,6
25845313,29276685,Chris,Hollywood Hills West,34.11293,-118.37905,Private room,158,30,0,2,0,0
49637138,225323859,Ethel,Hawthorne,33.92743,-118.35596,Private room,52,15,9,4,365,0
25828822,161965779,Property Manager,Beverly Crest,34.11332,-118.43515,Private room,300,31,0,4,0,0
52941156,338394698,RR Management,Harvard Heights,34.0405,-118.30254,Entire home/apt,196,3,36,12,44,26
7.6377E+17,152860707,Nicole,West Hollywood,34.09073,-118.3451,Entire home/apt,200,1,18,7,83,18
21926075,3401674,Kelly,Mid-Wilshire,34.05487,-118.33038,Private room,52,30,5,1,268,2
6.27851E+17,240080883,Joanne,West Hollywood,34.0892,-118.34671,Entire home/apt,198,1,34,10,343,34
6.68139E+17,351601637,Adriana,West Hollywood,34.08418,-118.38566,Entire home/apt,230,1,13,76,360,13
45592332,122567053,Inspire,Echo Park,34.06295,-118.25808,Entire home/apt,220,30,2,4,232,0
7.71766E+17,401130632,Scott And Jino,Sherman Oaks,34.16447,-118.45635,Private room,79,30,0,663,365,0
5.928E+17,45248116,Los Angeles,Alhambra,34.07675,-118.143,Entire home/apt,79,2,39,4,12,39
30815804,230520623,Madalyn,Redondo Beach,33.83107,-118.38397,Entire home/apt,300,30,6,1,144,2
16561292,109064708,Bruce,Hawthorne,33.91171,-118.32865,Entire home/apt,400,1,20,1,365,0
7.31428E+17,347898194,Emily,Brentwood,34.08665,-118.49896,Private room,55,30,0,1,365,0
32106242,1212408,Jacklyn,La Verne,34.09901,-117.76725,Private room,60,1,128,2,49,22
5.95212E+17,446430448,Yuqing,Alhambra,34.09746,-118.13714,Entire home/apt,307,1,14,1,365,14
7.72445E+17,401130632,Scott And Jino,Sherman Oaks,34.1626,-118.45496,Private room,99,30,0,663,365,0
7.22393E+17,401130632,Scott And Jino,Sherman Oaks,34.16408,-118.45495,Private room,99,30,0,663,365,0
44035096,7385299,Hripsime,Glendale,34.15803,-118.24678,Entire home/apt,139,3,0,1,365,0
7.88297E+17,9915753,Kitty,Pomona,34.0675,-117.71743,Private room,41,3,0,1,63,0
7.76983E+17,168620186,Esther,La Verne,34.12697,-117.76366,Private room,31,30,0,5,364,0
7.28175E+17,11065873,Margo,Glendale,34.14186,-118.23875,Private room,180,2,0,1,22,0
967783,5280356,Paul,Mar Vista,34.002216,-118.432892,Private room,55,31,324,3,5,6
47144577,374464274,DSPG Management,West Hollywood,34.09279,-118.35652,Entire home/apt,110,31,5,63,330,2
53129681,168053754,Jenny,Glendale,34.167801,-118.246742,Entire home/apt,275,2,32,6,295,25
8.00326E+17,289221280,Jim,Hacienda Heights,33.99595,-117.95031,Private room,66,1,0,11,361,0
50680478,409545137,Kathryn,Claremont,34.10621,-117.72541,Entire home/apt,127,2,41,1,299,26
5.97781E+17,452719584,Corey,Pasadena,34.12428,-118.15516,Entire home/apt,429,2,30,1,286,30
8.01538E+17,232030462,Nancy,Pomona,34.06521,-117.77458,Entire home/apt,54,1,0,2,362,0
7.15538E+17,80570814,Joe,La Verne,34.10322,-117.76959,Entire home/apt,311,3,2,18,339,2
7.42298E+17,484463535,Tiffany,Pomona,34.078919,-117.7216968,Entire home/apt,227,1,3,1,337,3
6589462,34001581,Valerie,Redondo Beach,33.82594,-118.37905,Private room,90,2,17,1,83,3
23663518,141403845,Donald,Glendale,34.17717,-118.28608,Entire home/apt,149,2,146,1,233,51
7.37812E+17,401130632,Scott And Jino,Sherman Oaks,34.16266,-118.45496,Private room,99,30,0,663,365,0
7.32564E+17,401130632,Scott And Jino,Sherman Oaks,34.16245,-118.4547,Private room,99,30,0,663,365,0
5.92273E+17,451581234,TzuKang,Pasadena,34.14763,-118.11211,Entire home/apt,193,31,1,2,264,1
7.9124E+17,401130632,Scott And Jino,Sherman Oaks,34.16257919,-118.4549585,Private room,89,30,0,663,365,0
8.07975E+17,401130632,Scott And Jino,Sherman Oaks,34.16244859,-118.4547524,Private room,99,30,0,663,365,0
42982812,18530088,Amalya,Pasadena,34.14182,-118.14582,Entire home/apt,251,31,0,28,0,0
7.24607E+17,464261743,The Magical Holiday Mansion,Sherman Oaks,34.16423,-118.45636,Private room,99,30,0,109,365,0
28963224,5990891,Jone,Pasadena,34.12862,-118.15262,Entire home/apt,125,31,12,12,245,4
7.80431E+17,401130632,Scott And Jino,Sherman Oaks,34.16405,-118.45641,Private room,89,30,0,663,365,0
7.99441E+17,419099725,Kay,West Hollywood,34.0931463,-118.3493858,Entire home/apt,236,2,1,21,68,1
7.12493E+17,153802443,Shabnam,Woodland Hills,34.17301793,-118.5989624,Private room,64,30,1,1,69,1
7.80617E+17,38510748,Allen,Glendale,34.15383,-118.25205,Private room,84,2,7,1,29,7
42611651,207801062,Gloria,Glendale,34.14411,-118.25186,Entire home/apt,93,1,150,1,262,73
54279296,257092364,Sunny,Hacienda Heights,33.99622,-117.93675,Private room,49,1,3,28,89,3
8.08702E+17,136989565,Sarah,Redondo Beach,33.82642965,-118.386159,Entire home/apt,198,3,3,3,149,3
5.57521E+17,316845116,Daisy,Glendale,34.12042,-118.25304,Entire home/apt,193,1,62,3,80,60
9533489,6196303,Amy,Glendale,34.12951,-118.24958,Entire home/apt,130,2,141,2,322,55
6.37566E+17,132866289,Juan,Alhambra,34.06757,-118.15325,Entire home/apt,125,2,20,2,274,20
8.02931E+17,401130632,Scott And Jino,Sherman Oaks,34.16365133,-118.4565007,Private room,89,30,0,663,365,0
7.91979E+17,22581947,Situ,Echo Park,34.06877881,-118.2542775,Entire home/apt,328,30,0,11,51,0
7.78835E+17,401130632,Scott And Jino,Sherman Oaks,34.16403,-118.45477,Private room,99,30,0,663,365,0
26256045,29398905,George,La Verne,34.1217,-117.79077,Entire home/apt,120,31,6,1,365,0
6.78119E+17,298631964,Boris,Baldwin Park,34.0764,-117.9683,Entire home/apt,125,2,14,1,276,14
49597130,240080883,Joanne,Glendale,34.14554,-118.25818,Entire home/apt,143,1,92,10,322,42
51949180,411376614,Tu,Alhambra,34.09463,-118.13234,Entire home/apt,407,1,14,5,365,10
7.2256E+17,432404750,Csquare,Alhambra,34.06466,-118.15463,Entire home/apt,182,2,16,4,45,16
8.13112E+17,401130632,Scott And Jino,Sherman Oaks,34.16263676,-118.4546406,Private room,99,30,0,663,365,0
7.82758E+17,25551648,Vacation Inn LA,West Hollywood,34.09293,-118.3559,Entire home/apt,407,30,0,81,363,0
5804790,1477832,Charles,Beverly Hills,34.05979,-118.3972,Entire home/apt,250,2,0,1,0,0
8939325,10585988,Barry & Van-Martin,Pasadena,34.14158,-118.11108,Entire home/apt,265,2,97,3,80,19
8.24938E+17,401130632,Scott And Jino,Sherman Oaks,34.16433,-118.45641,Private room,79,30,0,663,365,0
48567608,188644940,Nicole,Pasadena,34.12918,-118.14495,Entire home/apt,239,31,9,1,336,6
13884935,17787808,Nikita,Woodland Hills,34.16297,-118.60067,Private room,167,1,3,12,365,0
5.93568E+17,45248116,Los Angeles,Alhambra,34.07782,-118.14479,Entire home/apt,81,2,36,4,16,36
7.2309E+17,464261743,The Magical Holiday Mansion,Sherman Oaks,34.16257,-118.45679,Private room,99,30,0,109,365,0
8.05806E+17,401130632,Scott And Jino,Sherman Oaks,34.16442302,-118.4565584,Private room,199,30,0,663,365,0
41681678,327887824,Erin,Pasadena,34.15483,-118.15447,Entire home/apt,93,31,17,5,245,5
5.59474E+17,316845116,Daisy,Glendale,34.12057,-118.25323,Entire home/apt,217,1,58,3,352,56
8.15535E+17,333302425,Grace,Glendale,34.14353871,-118.2571508,Entire home/apt,271,2,0,3,154,0
24672214,186466368,Soyaz,Downtown,34.05165,-118.2429,Entire home/apt,300,30,0,1,0,0
8.16108E+17,227889180,Travel Oasis,Glendale,34.12025137,-118.2528361,Entire home/apt,124,1,6,4,41,6
6.13751E+17,453553584,Sophy,Baldwin Park,34.09367,-117.98322,Entire home/apt,95,2,18,5,167,18
26858013,8615713,Jennifer,Pasadena,34.1578,-118.07495,Private room,59,1,95,3,177,36
6166826,31935679,Suzanne,Hollywood Hills West,34.1275,-118.36316,Private room,120,3,166,1,297,30
7.25315E+17,464261743,The Magical Holiday Mansion,Sherman Oaks,34.16387,-118.45633,Private room,89,30,0,109,365,0
26790216,92055190,Ava,Echo Park,34.0766,-118.25816,Private room,73,30,4,1,180,0
7.86272E+17,351601637,Adriana,West Hollywood,34.09226635,-118.348453,Entire home/apt,415,1,1,76,360,1
6.29909E+17,432404750,Csquare,Alhambra,34.06471,-118.15522,Entire home/apt,118,2,26,4,51,26
6.77844E+17,372063185,King,Baldwin Park,34.07643,-117.9727,Entire home/apt,79,2,22,9,339,22
8.13832E+17,401130632,Scott And Jino,Sherman Oaks,34.1626,-118.45661,Private room,99,30,0,663,365,0
8.36449E+17,222769743,John,Glendale,34.12563161,-118.2599981,Private room,54,30,0,7,87,0
357690,1810141,Carolyn,Pasadena,34.16108,-118.10577,Private room,111,2,65,2,311,10
15042659,43123166,Janet/ 真真,Exposition Park,34.01665,-118.29331,Private room,85,30,12,2,89,0
30557551,118908878,Nava,East Hollywood,34.08187,-118.2875,Entire home/apt,200,30,30,1,188,4
6.8123E+17,453553584,Sophy,Baldwin Park,34.09225,-117.98111,Entire home/apt,95,2,9,5,167,9
30295526,48118446,Debby,Pasadena,34.1388,-118.14037,Entire home/apt,166,31,23,1,313,9
8.04331E+17,222769743,John,Glendale,34.12595435,-118.2601512,Private room,46,30,0,7,36,0
41563005,5990891,Jone,Pasadena,34.13415,-118.14563,Entire home/apt,130,31,1,12,311,0
18443437,84964287,Sarah,Fairfax,34.08527,-118.3466,Entire home/apt,79,31,121,3,134,2
7.06565E+17,261880684,Elise & Charlie,Glendale,34.14486,-118.24225,Entire home/apt,169,2,10,16,331,10
6.77869E+17,372063185,King,Baldwin Park,34.07732,-117.9729,Entire home/apt,88,2,5,9,347,5
7.64151E+17,262079074,Jacky,Baldwin Park,34.08386,-117.96399,Entire home/apt,79,2,7,14,276,7
7.30348E+17,464261743,The Magical Holiday Mansion,Sherman Oaks,34.16303,-118.45665,Private room,99,30,1,109,365,1
7.70278E+17,401130632,Scott And Jino,Sherman Oaks,34.16246,-118.45612,Private room,99,30,0,663,365,0
7.66834E+17,401130632,Scott And Jino,Sherman Oaks,34.16267,-118.45665,Private room,89,30,0,663,365,0
51559397,5776481,Paula,Sherman Oaks,34.15516,-118.42881,Entire home/apt,195,30,2,1,96,1
8.21131E+17,499896013,Ray,Glendale,34.16253,-118.25566,Entire home/apt,149,5,0,1,163,0
6.4349E+17,25827963,Rohan,El Sereno,34.07855,-118.16879,Entire home/apt,190,2,25,1,333,25
37989720,9350600,Pat,Altadena,34.17168,-118.10441,Private room,46,2,4,4,203,0
1101477,1810141,Carolyn,Pasadena,34.16141,-118.10509,Private room,89,2,40,2,312,7
1966544,9350600,Pat,Altadena,34.17174,-118.10923,Private room,53,1,28,4,187,0
7.68152E+17,489112997,Abdul,San Dimas,34.1267368,-117.8084745,Entire home/apt,80,5,2,1,328,2
31964510,203316558,William,Altadena,34.20085,-118.1259,Private room,72,28,23,3,364,0
8.29224E+17,387005755,Tiffani,Echo Park,34.07528871,-118.2608925,Entire home/apt,151,30,0,2,344,0
5.61906E+17,18928972,Suzanna,Valley Glen,34.18841,-118.4196,Entire home/apt,492,2,17,1,311,17
5.48719E+17,20247058,Demmi,Altadena,34.18787,-118.11936,Entire home/apt,150,1,16,1,94,16
7.09539E+17,463504800,Gie,Glendale,34.13129,-118.25833,Entire home/apt,142,2,16,8,342,16
7.44142E+17,401130632,Scott And Jino,Sherman Oaks,34.16246,-118.45631,Private room,99,30,0,663,365,0
40966065,319282254,Steve,Altadena,34.19301,-118.11429,Entire home/apt,121,2,128,1,196,40
51253670,123539990,Justin,Pasadena,34.18649,-118.10273,Entire home/apt,313,2,75,17,351,47
40174426,8348088,Kathy,Pasadena,34.16607,-118.1251,Entire home/apt,271,3,33,1,55,11
8654861,6376798,Taylor,Echo Park,34.07562,-118.2699,Entire home/apt,160,2,261,1,217,48
16948592,32721931,Frank,Pasadena,34.15695,-118.12837,Entire home/apt,88,31,18,5,109,3
6.56483E+17,361216204,Ruben,Glendale,34.15217,-118.24796,Entire home/apt,168,2,16,5,299,16
17213469,18530088,Amalya,Pasadena,34.14596,-118.1483,Entire home/apt,235,31,14,28,0,0
12151519,65224781,Susan,Calabasas,34.13233,-118.70919,Private room,70,2,13,1,0,0
7.75224E+17,401130632,Scott And Jino,Sherman Oaks,34.16245,-118.45663,Private room,99,30,0,663,365,0
27142319,63607707,J,Pasadena,34.14249,-118.1125,Entire home/apt,122,31,30,4,264,0
7.66161E+17,169959718,Kali,Glendale,34.14502,-118.25183,Entire home/apt,235,1,4,2,156,4
7.98027E+17,401130632,Scott And Jino,Sherman Oaks,34.16394622,-118.4564625,Private room,89,30,0,663,365,0
357323,78804,Sophie,Echo Park,34.08115,-118.25549,Entire home/apt,150,30,91,4,98,4
6.31749E+17,30735433,James,Downtown,34.04158,-118.25809,Entire home/apt,143,2,34,3,319,34
7.23895E+17,464261743,The Magical Holiday Mansion,Sherman Oaks,34.16241,-118.45655,Private room,89,30,0,109,365,0
7.30354E+17,122141309,Tee,Glendale,34.13377,-118.26097,Entire home/apt,265,1,5,5,114,5
53613033,4169393,Merrie,Glendale,34.13306,-118.24382,Entire home/apt,424,2,41,3,71,41
49572429,4423404,Michael,Pasadena,34.14872,-118.11104,Entire home/apt,339,4,42,15,261,23
6.6896E+17,5000506,Kathryn,Pasadena,34.15964,-118.11487,Entire home/apt,190,5,7,4,361,7
53817290,435933628,Anthony,Woodland Hills,34.17152885,-118.6017902,Entire home/apt,185,5,0,1,251,0
8.15912E+17,401130632,Scott And Jino,Sherman Oaks,34.16260064,-118.4565881,Private room,89,30,0,663,365,0
7.9642E+17,494136458,Vivian,Baldwin Park,34.07387928,-117.9649337,Entire home/apt,225,3,0,1,88,0
2222482,11339466,Tatiana,Glendale,34.14792,-118.24163,Entire home/apt,140,31,10,1,289,5
8.2547E+17,261880684,Elise & Charlie,Glendale,34.14678825,-118.2424569,Entire home/apt,150,1,0,16,231,0
17940714,2713606,John,Altadena,34.18898,-118.12125,Entire home/apt,350,5,34,1,23,6
34396871,14916858,Tamis,Baldwin Park,34.08359,-117.96153,Entire home/apt,59,3,9,1,356,3
46077121,292466026,Ileana,San Dimas,34.0685,-117.82117,Shared room,65,7,3,4,250,0
7.85622E+17,16301916,Nofar,Woodland Hills,34.17339423,-118.6572063,Entire home/apt,120,30,1,2,344,1
7.24969E+17,441104112,Nicole,Pasadena,34.1729,-118.12222,Entire home/apt,98,31,1,2,255,1
23398129,157203294,Mateo,Downtown,34.0419,-118.25458,Private room,85,30,31,1,365,0
37524484,91319688,Stacy,Altadena,34.19099,-118.12026,Entire home/apt,185,2,23,1,266,1
5.67992E+17,143237785,Helen,Glendale,34.14277,-118.26191,Entire home/apt,364,30,0,2,179,0
7.42404E+17,457649396,Alice,El Monte,34.09299,-118.0128,Private room,61,1,11,3,345,11
7.34649E+17,401130632,Scott And Jino,Sherman Oaks,34.16438,-118.4563,Private room,99,30,0,663,365,0
44089498,281002333,Andrew,El Monte,34.06635,-118.03512,Private room,37,2,18,13,358,4
44122416,281002333,Andrew,El Monte,34.06751,-118.03522,Private room,42,2,19,13,365,4
6.87053E+17,401130632,Scott And Jino,Sherman Oaks,34.16266,-118.45651,Private room,79,30,0,663,365,0
53722142,410738617,Sarah,Glendale,34.15538,-118.25873,Private room,85,4,9,2,90,8
38871383,5015600,Casey,Sherman Oaks,34.14161,-118.43022,Entire home/apt,375,30,0,4,327,0
7.29829E+17,193156514,Jay,Glendale,34.13733,-118.262,Entire home/apt,130,30,0,1,365,0
7.77222E+17,401130632,Scott And Jino,Sherman Oaks,34.16289,-118.45656,Private room,99,30,0,663,365,0
5.81759E+17,81513590,Nejdeh,Glendale,34.17265,-118.26139,Entire home/apt,225,30,0,1,217,0
13043291,72149217,Suzy,Redondo Beach,33.86738,-118.36619,Private room,150,7,0,1,0,0
5.75264E+17,384538646,Craftstay Corporate Housing,Glendale,34.1462,-118.25244,Entire home/apt,289,10,3,28,185,3
7.80833E+17,63146716,Brandon And Stacy,Glendale,34.12574,-118.25656,Entire home/apt,124,2,3,24,268,3
27338554,60059265,Roobik,Glendale,34.16283,-118.29469,Entire home/apt,124,30,86,5,214,5
14738636,32721931,Frank,Pasadena,34.15909,-118.12714,Entire home/apt,110,31,6,5,179,0
51068926,410535638,Rozita,Woodland Hills,34.18165,-118.64551,Entire home/apt,139,30,7,1,335,3
19927261,43123166,Janet/ 真真,Exposition Park,34.01478,-118.2936,Private room,75,30,8,2,89,1
6.5372E+17,307991543,Oscar,Playa Vista,33.97511,-118.41819,Entire home/apt,155,30,4,1,219,4
42092202,9692201,Janet,Sherman Oaks,34.16173,-118.46133,Entire home/apt,400,30,9,1,335,5
7.73769E+17,401130632,Scott And Jino,Sherman Oaks,34.16401,-118.45642,Private room,79,30,0,663,365,0
52693607,418185547,John,Glendale,34.12468,-118.2544,Entire home/apt,164,1,13,4,168,3
7.75233E+17,401130632,Scott And Jino,Sherman Oaks,34.16438,-118.45638,Private room,99,30,0,663,365,0
6.76279E+17,470846799,Vacay,Pasadena,34.14808,-118.15112,Entire home/apt,229,2,11,1,77,11
8.37276E+17,503315094,Mei,East San Gabriel,34.12689053,-118.08713,Entire home/apt,317,1,0,1,364,0
8.3214E+17,418150222,Denis,Downtown,34.03208805,-118.2656596,Entire home/apt,50,31,0,46,339,0
21685875,2563156,David,Westchester,33.96345,-118.3997,Private room,160,30,7,3,365,0
8.29596E+17,418150222,Denis,Downtown,34.03244562,-118.2636659,Entire home/apt,65,31,0,46,308,0
5.94141E+17,451584464,Rev,Woodland Hills,34.18455,-118.64603,Entire home/apt,85,30,1,1,256,1
8.29584E+17,418150222,Denis,Downtown,34.03114585,-118.2633635,Entire home/apt,64,31,0,46,336,0
8.32159E+17,418150222,Denis,Downtown,34.03252303,-118.2632462,Entire home/apt,61,31,0,46,335,0
8.32124E+17,418150222,Denis,Downtown,34.03242685,-118.2657492,Entire home/apt,54,31,0,46,285,0
11677713,62021453,LuLu,Brentwood,34.04963,-118.50827,Private room,149,30,69,1,89,0
21420084,71648971,Don,El Monte,34.07411,-118.01192,Private room,50,30,6,2,270,1
46831711,82417843,Sharon,Woodland Hills,34.18137,-118.61735,Private room,56,31,4,3,162,3
8.3212E+17,418150222,Denis,Downtown,34.03125621,-118.2651961,Entire home/apt,49,31,0,46,284,0
6.52104E+17,451542518,Alina,Westchester,33.96433,-118.38631,Entire home/apt,160,30,2,4,167,2
14672927,43309696,Mieko,Torrance,33.87395,-118.35047,Entire home/apt,105,30,255,2,216,15
54164943,437229382,Kristina,Woodland Hills,34.15884,-118.63389,Entire home/apt,480,30,0,1,327,0
7.87886E+17,24124224,Mianya,Hawthorne,33.92620774,-118.3146086,Entire home/apt,302,4,7,2,164,7
42857753,25551648,Vacation Inn LA,Woodland Hills,34.17858,-118.64385,Entire home/apt,382,31,1,81,364,0
20305412,22015017,Tom,Chesterfield Square,33.99307,-118.31185,Private room,69,3,66,1,166,17
7.51807E+17,483758154,Califa,Hawthorne,33.91236,-118.33733,Private room,67,1,10,8,338,10
15289975,46101119,Silvia,Redondo Beach,33.87007,-118.35734,Private room,86,1,290,1,84,71
7.42735E+17,483758154,Califa,Hawthorne,33.91272,-118.33749,Private room,96,1,11,8,348,11
6.2628E+17,82375711,Myra,Westmont,33.94891,-118.30008,Private room,36,1,6,10,364,6
48833595,312075952,Cassandra,Westchester,33.9659,-118.38218,Entire home/apt,350,30,0,1,179,0
18427460,106047913,Zoe,Redondo Beach,33.8792,-118.37638,Private room,91,5,43,2,347,11
22725739,150994076,Mimi,Redondo Beach,33.87545,-118.37482,Private room,75,14,15,5,341,0
43628388,100433085,Lilian,Westmont,33.93156,-118.30534,Entire home/apt,142,2,159,1,286,45
7.95101E+17,100985891,Rebecca,Hawthorne,33.91367191,-118.3473826,Private room,42,7,0,20,179,0
50938957,410562785,Orlando,Gramercy Park,33.95645,-118.30295,Entire home/apt,93,2,71,3,61,39
27369765,135581021,Stacy,Hawthorne,33.90797,-118.36055,Entire home/apt,152,2,110,1,47,17
29290784,220667463,Jennifer,Hawthorne,33.91476,-118.35525,Entire home/apt,102,1,178,2,79,40
53243654,81287,Jeff,Rowland Heights,33.98211,-117.90097,Entire home/apt,157,2,24,1,265,13
41232654,323640804,NDeye,Winnetka,34.19503,-118.56571,Private room,89,30,15,1,363,0
19035598,6279513,Stuart,Hollywood Hills West,34.10558,-118.34737,Entire home/apt,135,30,1,3,192,0
51252562,313814681,K,Westmont,33.93147,-118.31294,Entire home/apt,189,2,83,1,146,52
7.15277E+17,464261743,The Magical Holiday Mansion,Sherman Oaks,34.16262,-118.45632,Private room,89,30,0,109,365,0
6.89821E+17,401130632,Scott And Jino,Sherman Oaks,34.16264,-118.45639,Private room,79,30,0,663,365,0
48362939,145690650,Javier,Westmont,33.9390426,-118.3002227,Entire home/apt,178,2,61,7,334,27
5.63066E+17,91160761,Laura,Redondo Beach,33.88324,-118.36232,Entire home/apt,99,2,53,2,345,53
30366994,50922135,Andy,Marina del Rey,33.97061,-118.45137,Private room,99,7,21,1,242,4
32668033,6803111,Herbert,Glendale,34.15023041,-118.2517014,Entire home/apt,110,29,8,8,188,3
6.25446E+17,28676041,Wenyi,El Monte,34.074997,-118.031258,Private room,58,1,1,6,326,1
17243053,114777635,Verginia,Lancaster,34.6685,-118.15924,Private room,50,1,0,1,0,0
1240012,148358,Zack,Downtown,34.04827,-118.23603,Private room,50,3,29,4,288,24
7.1145E+17,401130632,Scott And Jino,Sherman Oaks,34.16237,-118.45627,Private room,89,30,0,663,365,0
8.34066E+17,22581947,Situ,Echo Park,34.07820166,-118.2585281,Entire home/apt,187,30,0,11,365,0
7265493,10156997,Peggy,Redondo Beach,33.88559,-118.36431,Entire home/apt,179,2,358,1,273,59
12326309,66512470,Cecilia,Hawthorne,33.9119,-118.35647,Entire home/apt,176,2,330,2,295,42
17103654,114813433,Helen,Rowland Heights,33.9658,-117.91397,Private room,65,1,21,13,311,0
9216473,6772585,Kevin,Reseda,34.21817,-118.54549,Private room,150,30,5,3,89,0
8.37022E+17,335548490,Rachel,Rowland Heights,33.99281,-117.88413,Entire home/apt,63,1,0,19,6,0
30658027,206014969,Amy,Rowland Heights,33.98576,-117.90131,Private room,41,6,1,3,207,0
22439208,55944067,Mark & Maria,Mid-Wilshire,34.05205,-118.33652,Entire home/apt,162,30,55,1,178,3
53785616,365187723,Mm,Downtown,34.03749,-118.26983,Entire home/apt,125,30,0,1,324,0
8443673,3350750,Courtney,Atwater Village,34.11656,-118.25377,Entire home/apt,181,30,11,1,295,10
6.44545E+17,65308120,Thuy,Winnetka,34.2062,-118.57246,Private room,70,30,1,1,365,1
51767834,316123511,1furnished,Westchester,33.95741,-118.38438,Entire home/apt,48,30,2,24,364,0
46280886,4948789,Ray,Westchester,33.95583,-118.38323,Entire home/apt,127,30,4,39,365,0
28870644,89592972,Elaine,Rowland Heights,33.97238,-117.90521,Private room,95,10,7,6,362,2
53825173,335367241,Batson,Rowland Heights,33.98847,-117.90271,Entire home/apt,109,1,50,4,55,41
5.90496E+17,59781492,Andrew,Westchester,33.96274,-118.39676,Entire home/apt,133,30,1,1,340,1
7.08296E+17,257092364,Sunny,Rowland Heights,33.99324,-117.88267,Entire home/apt,127,3,10,28,65,10
14205043,186370,Lisa,Highland Park,34.12391,-118.20157,Entire home/apt,300,30,4,1,364,0
47360357,4948789,Ray,Westchester,33.95733,-118.3826,Entire home/apt,103,30,0,39,364,0
48431213,69114226,Kevin,Rowland Heights,33.98889,-117.91745,Entire home/apt,120,2,10,1,362,6
53817101,60295552,Amanda,Rowland Heights,33.99128,-117.90272,Entire home/apt,210,2,38,3,168,33
7.49374E+17,119490265,Julia,Reseda,34.1917,-118.52468,Entire home/apt,60,30,0,5,364,0
23413069,2685711,Jeffrey & Lois,Highland Park,34.11456,-118.18814,Entire home/apt,450,31,0,2,179,0
13324754,71252758,Matt,Beverly Crest,34.09353,-118.43963,Entire home/apt,169,1,546,1,207,89
8.0187E+17,412543443,Mei,Azusa,34.11093734,-117.9090023,Private room,65,2,3,2,281,3
8.38519E+17,418150222,Denis,Harvard Heights,34.05028682,-118.3019576,Private room,43,31,0,46,364,0
7.32267E+17,482586788,Shu,Azusa,34.12651,-117.89153,Private room,58,2,8,2,164,8
2576777,13195620,June,Echo Park,34.07392,-118.26207,Entire home/apt,85,30,1,1,0,0
2236561,11418653,Lolita,Westchester,33.95476,-118.42228,Private room,99,30,43,2,301,16
49092437,96697379,Ria And Cedric,Exposition Park,34.01971,-118.3092,Entire home/apt,244,2,97,1,46,54
8849009,46337937,Stephanie,Porter Ranch,34.27042,-118.53274,Entire home/apt,175,30,40,1,0,0
2516719,5280356,Paul,Mar Vista,33.999531,-118.431671,Private room,43,31,302,3,5,2
4119889,21372666,Pablo,Reseda,34.19844,-118.55345,Private room,44,31,35,3,208,3
52718548,197134411,Sofia,Hawthorne,33.92611,-118.36048,Entire home/apt,105,3,44,5,323,35
25984595,119490265,Julia,Reseda,34.19355,-118.52467,Entire home/apt,213,30,35,5,179,1
40407090,76464813,Helen,Rowland Heights,33.97845,-117.8964,Entire home/apt,222,2,166,1,118,39
854589,3982520,Louie & Agla,West Adams,34.02778,-118.36516,Private room,64,30,133,1,0,0
33393627,65135750,Gal,Woodland Hills,34.16397,-118.62251,Entire home/apt,125,30,24,3,156,0
1246711,6793916,Sylviane,Topanga,34.10527,-118.62838,Entire home/apt,167,29,132,4,9,0
28258886,120413178,Wei,Alhambra,34.0963,-118.12148,Private room,90,2,1,1,0,0
1360031,2617624,Ray,East Hollywood,34.09463,-118.3027,Entire home/apt,115,30,0,1,0,0
6.49997E+17,398017359,Lorene,Topanga,34.10477,-118.58908,Entire home/apt,275,2,8,1,327,8
1408665,287042,Hallgrim,Hollywood Hills West,34.10766,-118.37301,Entire home/apt,400,30,144,1,23,11
